case_id,opened_date,closed_date,category,region,status,cycle_time_days,is_exception
OPS-101388,2025-08-12,2025-08-23,Dispute Resolution,Northeast,Closed,11.04,False
OPS-101758,2025-08-12,,Account Setup,Midwest,Open,,False
OPS-100912,2025-08-12,2025-08-19,Service Request,Midwest,Closed,7.31,False
OPS-100109,2025-08-12,2025-08-12,Data Correction,Midwest,Closed,0.83,False
OPS-100295,2025-08-12,2025-08-16,Eligibility Check,Southeast,Closed,4.63,False
OPS-100713,2025-08-12,2025-08-14,Service Request,Midwest,Closed,2.74,False
OPS-101912,2025-08-13,2025-08-15,Dispute Resolution,Southwest,Closed,2.39,False
OPS-101954,2025-08-13,2025-08-14,Service Request,Southwest,Closed,1.85,False
OPS-100865,2025-08-13,2025-08-23,Eligibility Check,Southwest,Closed,10.37,False
OPS-101851,2025-08-13,2025-08-15,Service Request,Northeast,Closed,2.63,False
OPS-101874,2025-08-13,2025-08-16,Account Setup,Southwest,Closed,3.2,False
OPS-100100,2025-08-14,2025-08-17,Renewal Processing,Northeast,Closed,2.95,False
OPS-101033,2025-08-14,2025-08-15,Account Setup,Southwest,Closed,1.55,False
OPS-100553,2025-08-14,2025-08-18,Account Setup,Northeast,Closed,4.71,False
OPS-101648,2025-08-14,2025-08-16,Billing Inquiry,Midwest,Closed,2.5,False
OPS-101563,2025-08-14,2025-08-16,Billing Inquiry,Southeast,Closed,2.89,False
OPS-100694,2025-08-14,2025-08-22,Renewal Processing,Midwest,Closed,8.82,False
OPS-100576,2025-08-15,2025-08-16,Service Request,Midwest,Closed,0.96,False
OPS-101794,2025-08-15,2025-08-21,Billing Inquiry,Southwest,Closed,6.61,False
OPS-100419,2025-08-15,2025-08-19,Renewal Processing,West,Closed,4.6,False
OPS-101056,2025-08-15,2025-08-19,Account Setup,Southeast,Closed,4.31,False
OPS-101446,2025-08-16,2025-08-20,Documentation Review,Southeast,Closed,4.24,False
OPS-100853,2025-08-16,2025-08-23,Dispute Resolution,Northeast,Closed,7.18,False
OPS-101081,2025-08-16,2025-08-16,Account Setup,West,Closed,0.95,False
OPS-101691,2025-08-17,2025-08-20,Service Request,Southwest,Closed,3.14,False
OPS-101600,2025-08-17,,Account Setup,West,Open,,False
OPS-100676,2025-08-18,2025-09-17,Billing Inquiry,Southeast,Closed,30.23,False
OPS-100973,2025-08-18,2025-08-22,Renewal Processing,Northeast,Closed,4.21,False
OPS-100320,2025-08-18,2025-08-26,Billing Inquiry,Southwest,Closed,8.2,False
OPS-101397,2025-08-18,2025-08-18,Data Correction,West,Closed,0.19,False
OPS-100161,2025-08-18,2025-08-20,Account Setup,Midwest,Closed,2.24,False
OPS-100781,2025-08-19,2025-08-21,Billing Inquiry,Midwest,Closed,2.88,False
OPS-100584,2025-08-19,2025-08-20,Billing Inquiry,Midwest,Closed,1.68,False
OPS-100401,2025-08-19,2025-08-21,Service Request,Southwest,Closed,2.27,False
OPS-100764,2025-08-19,2025-08-21,Billing Inquiry,West,Closed,2.22,False
OPS-101664,2025-08-19,2025-08-21,Renewal Processing,Southeast,Closed,2.29,False
OPS-101700,2025-08-19,2025-08-27,Account Setup,Northeast,Closed,8.19,False
OPS-101759,2025-08-20,2025-08-30,Documentation Review,Southwest,Closed,10.94,False
OPS-101006,2025-08-20,2025-08-21,Account Setup,West,Closed,1.28,False
OPS-101828,2025-08-20,2025-08-23,Eligibility Check,Southwest,Closed,3.65,False
OPS-100264,2025-08-20,2025-08-20,Billing Inquiry,Southwest,Closed,0.92,False
OPS-100985,2025-08-20,2025-08-21,Account Setup,Midwest,Closed,1.18,False
OPS-100502,2025-08-20,2025-08-27,Documentation Review,Midwest,Closed,7.62,False
OPS-100630,2025-08-21,2025-08-23,Billing Inquiry,Northeast,Closed,2.15,False
OPS-100292,2025-08-21,2025-08-22,Account Setup,Southwest,Closed,1.57,False
OPS-100994,2025-08-21,2025-08-24,Service Request,West,Closed,3.37,False
OPS-101637,2025-08-21,2025-08-23,Account Setup,Southeast,Closed,2.33,False
OPS-101949,2025-08-21,2025-08-27,Documentation Review,Southwest,Closed,6.91,False
OPS-101311,2025-08-21,2025-08-24,Service Request,Southeast,Closed,3.23,False
OPS-101082,2025-08-21,2025-08-22,Billing Inquiry,Southeast,Closed,0.97,False
OPS-100131,2025-08-21,2025-08-22,Documentation Review,Northeast,Closed,1.28,False
OPS-100225,2025-08-21,2025-08-24,Dispute Resolution,West,Closed,3.29,False
OPS-100218,2025-08-22,2025-08-25,Account Setup,Northeast,Closed,3.59,True
OPS-101284,2025-08-22,2025-08-23,Service Request,Northeast,Closed,1.3,False
OPS-101820,2025-08-22,2025-08-23,Billing Inquiry,Southeast,Closed,1.0,False
OPS-100590,2025-08-22,2025-08-23,Data Correction,Southeast,Closed,1.27,False
OPS-100011,2025-08-22,2025-08-25,Eligibility Check,Midwest,Closed,3.71,False
OPS-102115,2025-08-22,2025-08-25,Service Request,Southwest,Closed,3.0,False
OPS-101985,2025-08-22,2025-08-25,Data Correction,West,Closed,3.65,False
OPS-101945,2025-08-22,2025-08-27,Billing Inquiry,Northeast,Closed,5.27,False
OPS-100430,2025-08-22,2025-08-22,Account Setup,Midwest,Closed,0.84,True
OPS-101305,2025-08-22,2025-08-25,Service Request,Midwest,Closed,3.76,False
OPS-102133,2025-08-23,2025-08-27,Eligibility Check,Southwest,Closed,4.54,False
OPS-102145,2025-08-23,2025-08-26,Renewal Processing,West,Closed,3.95,False
OPS-102043,2025-08-23,2025-08-25,Eligibility Check,Midwest,Closed,2.22,False
OPS-100757,2025-08-24,2025-08-24,Account Setup,Southeast,Closed,0.66,False
OPS-101249,2025-08-24,2025-08-25,Data Correction,Southwest,Closed,1.24,False
OPS-102065,2025-08-24,2025-08-27,Eligibility Check,Southwest,Closed,3.75,False
OPS-101947,2025-08-24,2025-08-29,Service Request,Midwest,Closed,5.01,False
OPS-102189,2025-08-24,2025-08-28,Service Request,West,Closed,4.44,False
OPS-101556,2025-08-24,2025-08-26,Billing Inquiry,Northeast,Closed,2.12,False
OPS-100234,2025-08-25,2025-08-29,Service Request,West,Closed,3.96,False
OPS-100360,2025-08-25,2025-09-02,Service Request,Southwest,Closed,8.02,False
OPS-101430,2025-08-25,2025-08-27,Account Setup,Northeast,Closed,2.49,False
OPS-101113,2025-08-25,2025-08-29,Service Request,West,Closed,4.81,False
OPS-101866,2025-08-25,2025-08-28,Billing Inquiry,Midwest,Closed,3.33,False
OPS-101285,2025-08-25,2025-08-27,Dispute Resolution,Southeast,Closed,2.28,False
OPS-100173,2025-08-26,2025-08-28,Billing Inquiry,Southwest,Closed,2.53,False
OPS-100882,2025-08-26,2025-08-26,Service Request,Midwest,Closed,0.77,False
OPS-100339,2025-08-26,2025-09-03,Eligibility Check,Midwest,Closed,8.02,False
OPS-101390,2025-08-26,2025-08-26,Data Correction,Northeast,Closed,0.91,True
OPS-101073,2025-08-26,2025-08-30,Service Request,Southeast,Closed,4.82,False
OPS-101228,2025-08-26,2025-08-28,Renewal Processing,Southwest,Closed,2.22,True
OPS-102103,2025-08-27,2025-09-01,Documentation Review,Midwest,Closed,5.12,False
OPS-101470,2025-08-27,2025-08-29,Documentation Review,West,Closed,2.05,False
OPS-100381,2025-08-27,,Data Correction,Southeast,Open,,False
OPS-100142,2025-08-27,2025-08-30,Dispute Resolution,West,Closed,3.04,False
OPS-101438,2025-08-27,2025-08-27,Data Correction,Midwest,Closed,0.56,False
OPS-101675,2025-08-27,2025-09-01,Documentation Review,Northeast,Closed,5.01,False
OPS-100190,2025-08-27,2025-08-28,Service Request,Northeast,Closed,1.19,False
OPS-101585,2025-08-27,2025-09-10,Renewal Processing,Northeast,Closed,14.01,False
OPS-100376,2025-08-27,2025-08-30,Service Request,Northeast,Closed,3.22,False
OPS-100954,2025-08-28,2025-09-02,Billing Inquiry,Midwest,Closed,5.08,False
OPS-100936,2025-08-28,2025-08-29,Data Correction,Southeast,Closed,1.78,False
OPS-101843,2025-08-28,2025-08-30,Renewal Processing,Southwest,Closed,2.33,False
OPS-100467,2025-08-28,2025-08-29,Account Setup,Southeast,Closed,1.82,False
OPS-102036,2025-08-29,2025-09-04,Documentation Review,Midwest,Closed,6.49,True
OPS-101654,2025-08-29,2025-08-31,Service Request,Northeast,Closed,2.07,False
OPS-101977,2025-08-29,2025-09-02,Renewal Processing,Midwest,Closed,4.28,False
OPS-101413,2025-08-29,2025-08-31,Data Correction,Northeast,Closed,2.5,False
OPS-101309,2025-08-30,2025-08-30,Billing Inquiry,West,Closed,0.69,False
OPS-102060,2025-08-30,2025-09-03,Renewal Processing,Northeast,Closed,4.16,False
OPS-101730,2025-08-30,2025-09-08,Eligibility Check,Southeast,Closed,9.27,False
OPS-101458,2025-08-31,2025-09-02,Data Correction,Midwest,Closed,2.33,False
OPS-100462,2025-08-31,2025-09-04,Documentation Review,Northeast,Closed,4.85,False
OPS-100346,2025-08-31,2025-09-06,Renewal Processing,Southwest,Closed,6.35,False
OPS-101026,2025-09-01,2025-09-03,Service Request,West,Closed,2.48,False
OPS-101592,2025-09-01,2025-09-02,Account Setup,Southwest,Closed,1.18,False
OPS-101371,2025-09-01,2025-09-05,Account Setup,Midwest,Closed,4.77,False
OPS-101453,2025-09-01,2025-09-02,Billing Inquiry,Midwest,Closed,1.5,False
OPS-101263,2025-09-01,2025-09-01,Billing Inquiry,West,Closed,0.79,False
OPS-100319,2025-09-01,2025-09-01,Billing Inquiry,Southwest,Closed,0.33,True
OPS-100387,2025-09-02,2025-09-03,Billing Inquiry,Southeast,Closed,1.4,False
OPS-101013,2025-09-02,2025-09-05,Service Request,West,Closed,3.14,False
OPS-102002,2025-09-02,2025-09-03,Account Setup,Southeast,Closed,1.89,False
OPS-100964,2025-09-02,2025-09-04,Service Request,Southwest,Closed,2.56,False
OPS-100169,2025-09-02,2025-09-04,Eligibility Check,West,Closed,2.08,False
OPS-101060,2025-09-02,2025-09-03,Account Setup,Midwest,Closed,1.34,False
OPS-101950,2025-09-02,2025-09-05,Billing Inquiry,Midwest,Closed,3.38,False
OPS-100915,2025-09-02,2025-09-08,Service Request,Southwest,Closed,5.98,False
OPS-100891,2025-09-03,2025-09-08,Renewal Processing,Southeast,Closed,5.15,False
OPS-100966,2025-09-03,2025-09-07,Account Setup,Southeast,Closed,4.77,False
OPS-101919,2025-09-03,2025-09-06,Eligibility Check,West,Closed,3.79,False
OPS-101517,2025-09-03,2025-09-03,Data Correction,Midwest,Closed,0.76,False
OPS-100719,2025-09-03,2025-09-05,Service Request,West,Closed,2.37,False
OPS-100223,2025-09-03,2025-09-06,Account Setup,Midwest,Closed,3.52,False
OPS-100136,2025-09-04,2025-09-04,Data Correction,West,Closed,0.51,False
OPS-100341,2025-09-04,2025-09-18,Documentation Review,Southeast,Closed,14.87,False
OPS-100526,2025-09-04,2025-09-14,Dispute Resolution,Northeast,Closed,10.51,False
OPS-101743,2025-09-04,2025-09-05,Service Request,West,Closed,0.99,False
OPS-100687,2025-09-04,2025-09-08,Renewal Processing,Southeast,Closed,4.66,False
OPS-101384,2025-09-04,2025-09-05,Renewal Processing,West,Closed,1.73,False
OPS-100849,2025-09-05,2025-09-09,Billing Inquiry,Midwest,Closed,4.02,False
OPS-100904,2025-09-05,2025-09-07,Service Request,Northeast,Closed,2.58,False
OPS-100099,2025-09-05,2025-09-22,Dispute Resolution,Northeast,Closed,17.6,False
OPS-101831,2025-09-05,2025-09-09,Documentation Review,Southeast,Closed,4.93,False
OPS-101698,2025-09-05,2025-09-08,Account Setup,Southwest,Closed,3.08,False
OPS-101501,2025-09-05,2025-09-08,Billing Inquiry,Southwest,Closed,3.23,False
OPS-100723,2025-09-05,2025-09-07,Service Request,Midwest,Closed,2.15,False
OPS-101334,2025-09-06,2025-10-07,Service Request,Northeast,Closed,31.79,False
OPS-100604,2025-09-06,2025-09-07,Account Setup,Southwest,Closed,1.64,False
OPS-101606,2025-09-07,,Service Request,Southeast,Open,,False
OPS-101406,2025-09-07,2025-09-10,Account Setup,West,Closed,3.85,False
OPS-100031,2025-09-08,2025-09-12,Service Request,Southwest,Closed,4.59,False
OPS-100232,2025-09-08,2025-09-09,Service Request,Southwest,Closed,1.77,False
OPS-102181,2025-09-08,,Billing Inquiry,Southeast,Open,,False
OPS-101333,2025-09-08,,Billing Inquiry,Southwest,Open,,True
OPS-101402,2025-09-09,,Eligibility Check,West,Open,,False
OPS-102179,2025-09-09,2025-09-10,Account Setup,Southwest,Closed,0.99,False
OPS-101270,2025-09-09,2025-09-14,Documentation Review,Southeast,Closed,5.88,False
OPS-100103,2025-09-09,2025-09-11,Eligibility Check,West,Closed,2.28,False
OPS-100022,2025-09-09,2025-09-18,Documentation Review,Southwest,Closed,9.16,False
OPS-100612,2025-09-09,2025-09-11,Service Request,West,Closed,2.25,False
OPS-102067,2025-09-09,2025-09-10,Data Correction,Midwest,Closed,1.26,False
OPS-101971,2025-09-09,2025-09-15,Service Request,Southwest,Closed,6.61,False
OPS-101955,2025-09-09,2025-09-10,Account Setup,Southwest,Closed,1.13,False
OPS-101953,2025-09-09,2025-09-12,Eligibility Check,Southeast,Closed,3.53,False
OPS-101419,2025-09-10,2025-09-12,Renewal Processing,West,Closed,2.02,False
OPS-100201,2025-09-10,2025-09-16,Dispute Resolution,Northeast,Closed,6.63,True
OPS-101757,2025-09-10,2025-09-14,Renewal Processing,Northeast,Closed,4.55,False
OPS-101193,2025-09-11,2025-09-17,Account Setup,Northeast,Closed,5.99,False
OPS-102076,2025-09-11,2025-09-17,Documentation Review,Northeast,Closed,5.99,False
OPS-101439,2025-09-11,2025-09-16,Eligibility Check,Midwest,Closed,5.38,False
OPS-101411,2025-09-11,2025-09-13,Billing Inquiry,Midwest,Closed,2.91,False
OPS-100005,2025-09-11,2025-09-15,Service Request,Northeast,Closed,4.53,False
OPS-101134,2025-09-11,2025-09-26,Documentation Review,Northeast,Closed,15.76,False
OPS-101435,2025-09-11,2025-09-14,Account Setup,Southwest,Closed,3.57,False
OPS-101374,2025-09-11,,Billing Inquiry,West,Open,,False
OPS-101065,2025-09-11,2025-09-13,Billing Inquiry,Southwest,Closed,2.86,False
OPS-100296,2025-09-12,2025-09-13,Eligibility Check,Northeast,Closed,1.12,False
OPS-101084,2025-09-12,2025-09-12,Billing Inquiry,Southeast,Closed,0.68,False
OPS-100624,2025-09-12,2025-09-20,Renewal Processing,Southeast,Closed,8.49,False
OPS-100456,2025-09-12,2025-09-18,Documentation Review,Midwest,Closed,6.42,False
OPS-101712,2025-09-12,2025-09-17,Data Correction,West,Closed,5.9,False
OPS-101267,2025-09-12,2025-09-13,Billing Inquiry,Midwest,Closed,1.3,False
OPS-100872,2025-09-12,,Data Correction,West,Open,,False
OPS-100446,2025-09-12,,Dispute Resolution,West,Open,,False
OPS-102056,2025-09-12,2025-09-14,Account Setup,Southwest,Closed,2.79,False
OPS-100598,2025-09-13,,Service Request,West,Open,,False
OPS-101486,2025-09-13,,Documentation Review,Southwest,Open,,False
OPS-101114,2025-09-13,,Billing Inquiry,Midwest,Open,,False
OPS-102044,2025-09-13,2025-09-16,Service Request,Southwest,Closed,3.93,False
OPS-100914,2025-09-14,2025-09-17,Eligibility Check,Southwest,Closed,3.7,False
OPS-101344,2025-09-14,2025-09-19,Billing Inquiry,Southeast,Closed,5.1,False
OPS-101634,2025-09-14,2025-09-15,Billing Inquiry,Southwest,Closed,1.39,False
OPS-100622,2025-09-15,,Account Setup,Midwest,Open,,False
OPS-100613,2025-09-15,2025-09-16,Account Setup,Northeast,Closed,1.58,False
OPS-101701,2025-09-15,,Data Correction,Midwest,Open,,False
OPS-101872,2025-09-15,2025-10-02,Documentation Review,Southeast,Closed,17.89,False
OPS-100784,2025-09-15,2025-09-16,Account Setup,Southwest,Closed,0.98,False
OPS-100913,2025-09-15,2025-09-16,Service Request,Midwest,Closed,1.81,False
OPS-100837,2025-09-15,2025-09-18,Account Setup,Midwest,Closed,3.27,False
OPS-101873,2025-09-15,2025-09-18,Billing Inquiry,Southwest,Closed,3.24,False
OPS-101988,2025-09-16,2025-09-18,Account Setup,Northeast,Closed,2.24,False
OPS-101705,2025-09-16,,Service Request,Southeast,Open,,False
OPS-102050,2025-09-16,,Documentation Review,Northeast,Open,,False
OPS-100980,2025-09-16,2025-09-21,Renewal Processing,Southeast,Closed,5.74,False
OPS-100540,2025-09-16,,Account Setup,Southwest,Open,,False
OPS-100385,2025-09-16,2025-09-27,Eligibility Check,Southwest,Closed,11.75,False
OPS-101766,2025-09-17,2025-09-18,Eligibility Check,Northeast,Closed,1.49,False
OPS-100809,2025-09-17,,Dispute Resolution,West,Open,,False
OPS-102132,2025-09-17,2025-09-21,Account Setup,Northeast,Closed,4.81,False
OPS-101862,2025-09-17,2025-09-19,Billing Inquiry,Southeast,Closed,2.26,False
OPS-100543,2025-09-17,2025-09-23,Dispute Resolution,Southeast,Closed,6.0,False
OPS-100177,2025-09-17,,Service Request,Southeast,Open,,False
OPS-101129,2025-09-17,,Billing Inquiry,Southeast,Open,,False
OPS-101187,2025-09-17,,Renewal Processing,Southeast,Open,,False
OPS-101022,2025-09-17,2025-10-01,Dispute Resolution,Southeast,Closed,14.88,False
OPS-101618,2025-09-18,,Service Request,Southwest,Open,,False
OPS-101578,2025-09-18,,Dispute Resolution,Southeast,Open,,False
OPS-101383,2025-09-18,2025-09-22,Dispute Resolution,Southwest,Closed,4.03,False
OPS-102147,2025-09-18,,Data Correction,Southeast,Open,,False
OPS-102107,2025-09-18,2025-09-25,Documentation Review,Northeast,Closed,7.27,False
OPS-100812,2025-09-18,,Dispute Resolution,Northeast,Open,,False
OPS-101477,2025-09-18,2025-09-19,Service Request,Southeast,Closed,1.88,False
OPS-100527,2025-09-18,,Account Setup,Northeast,Open,,False
OPS-100710,2025-09-18,2025-09-25,Service Request,Southeast,Closed,7.87,False
OPS-101861,2025-09-18,,Service Request,Southwest,Open,,False
OPS-100998,2025-09-18,2025-09-18,Account Setup,Southwest,Closed,0.91,False
OPS-100667,2025-09-19,,Eligibility Check,Southeast,Open,,False
OPS-101259,2025-09-19,2025-09-21,Dispute Resolution,Northeast,Closed,2.17,False
OPS-101108,2025-09-19,2025-09-22,Service Request,Southwest,Closed,3.53,False
OPS-100404,2025-09-19,,Account Setup,Southwest,Open,,False
OPS-100672,2025-09-19,2025-09-20,Account Setup,Southwest,Closed,1.69,False
OPS-101130,2025-09-20,,Renewal Processing,Southeast,Open,,False
OPS-101560,2025-09-20,,Renewal Processing,Midwest,Open,,False
OPS-100409,2025-09-20,,Documentation Review,Southwest,Open,,False
OPS-101855,2025-09-20,2025-09-21,Data Correction,West,Closed,1.44,False
